C-Loftus/sight-free-talon\t21	Integrate Talon voice dictation commands with TTS, screen readers, braille, and more!	false	false	https://github.com/C-Loftus/sight-free-talon
C-Loftus/talon-ai-tools\t85	Query LLMs and AI tools with voice commands	false	false	https://github.com/C-Loftus/talon-ai-tools
C-Loftus/Watercolor\t8	Color Linux a11y elements for mouse-free interaction!	false	false	https://github.com/C-Loftus/Watercolor
codecat555/talon-window-tweak\t3	A Talon module for moving and resizing windows using voice commands.	false	false	https://github.com/codecat555/talon-window-tweak
CodesAway/TAIPCodesAway\t1	Talon Automated Installation Platform	false	false	https://github.com/CodesAway/TAIPCodesAway
CodesAway/TalonVoiceCodesAway\t0	Talon voice file set which extends community	false	false	https://github.com/CodesAway/TalonVoiceCodesAway
crschnick/talon_java\t0	Talon configurations for IntelliJ and Java development	false	false	https://github.com/crschnick/talon_java
crschnick/talon_user\t0	My user configuration files for Talon	false	false	https://github.com/crschnick/talon_user
csommerl/personal-talon\t0		false	false	https://github.com/csommerl/personal-talon
cursorless-dev/cursorless\t1295	Don't let the cursor slow you down	false	false	https://github.com/cursorless-dev/cursorless
DanGau/TalonBase\t0		false	false	https://github.com/DanGau/TalonBase
DarinM223/talon_mgba_http_controller\t0	Control mGBA games with Talon Voice	false	false	https://github.com/DarinM223/talon_mgba_http_controller
Darksonn/talon-config\t0		false	false	https://github.com/Darksonn/talon-config
daveweij/fine_mouse_grid_talon\t0	Alternative mouse grid for use with Talon	false	false	https://github.com/daveweij/fine_mouse_grid_talon
daveyarwood/talon-customizations\t0	My Talon customizations	false	false	https://github.com/daveyarwood/talon-customizations
David-Kingman/dk_talon\t0	A git repo for my personal Talon Voice custom commands.	false	false	https://github.com/David-Kingman/dk_talon
david-tejada/rango-talon\t47	Talon user file set for the Rango browser extension	false	false	https://github.com/david-tejada/rango-talon
david-tejada/talon_personal\t0		false	false	https://github.com/david-tejada/talon_personal
diabeatz96/Talon-Game-Scripts\t1	Open repository of Talon scripts for games supporting accessibility	false	false	https://github.com/diabeatz96/Talon-Game-Scripts
dlip/nixconfig\t16		false	false	https://github.com/dlip/nixconfig
downscore/eam-talon\t0		false	false	https://github.com/downscore/eam-talon
eemmtt/eemmtt-talon\t0	My talon files	false	false	https://github.com/eemmtt/eemmtt-talon
eemmtt/piemenu\t4	Pie Menu for Talon + Mouse	false	false	https://github.com/eemmtt/piemenu
Eggy115/Talon\t2	Talon	false	false	https://github.com/Eggy115/Talon
emmaling27/talon-config\t0	Configuration for [Talon Voice](talonvoice.com)	false	false	https://github.com/emmaling27/talon-config
eprev/eprev_talon\t0		false	false	https://github.com/eprev/eprev_talon
erhoppe/savant_pedal\t0	For use with Talon	false	false	https://github.com/erhoppe/savant_pedal
estebanfelipep/estebanfelipep-talon\t0	My custom talon commands shared with the word wide web.	false	false	https://github.com/estebanfelipep/estebanfelipep-talon
fidgetingbits/talon-vim\t3	Talon-side plugin for interacting with vim/neovim using Talon Voice. This is the original fidgetingbits repo code.	false	false	https://github.com/fidgetingbits/talon-vim
FireChickenProductivity/BAR\t3	The Basic Action Recorder can be used to record basic talon voice actions and output the corresponding talonscript code for them.	false	false	https://github.com/FireChickenProductivity/BAR
FireChickenProductivity/CorrectionChicken\t0	Simple commands for correcting speech recognition errors including dealing with homophones, common misrecognition patterns, and being able to spell out a correction once so that it pops up in a menu you can pick from when the same misrecognition happens again.	false	false	https://github.com/FireChickenProductivity/CorrectionChicken
FireChickenProductivity/DiagramsDotNetTalonVoiceCommands\t0	Talon commands for working with diagrams.net	false	false	https://github.com/FireChickenProductivity/DiagramsDotNetTalonVoiceCommands
FireChickenProductivity/FireChickenKnausjEssentials\t1	Highly minimalistic version of the knausj talon configuration.	false	false	https://github.com/FireChickenProductivity/FireChickenKnausjEssentials
FireChickenProductivity/GoogleSheetsTalonCommands\t3	Provides talon voice commands for working with google sheets. These have only been tested on windows.	false	false	https://github.com/FireChickenProductivity/GoogleSheetsTalonCommands
FireChickenProductivity/MermaidDiagramsTalonVoice\t1	Talon Voice customization for creating mermaid diagrams. 	false	false	https://github.com/FireChickenProductivity/MermaidDiagramsTalonVoice
FireChickenProductivity/MouseControlChicken\t2	Offers talon voice customization for controlling the mouse.	false	false	https://github.com/FireChickenProductivity/MouseControlChicken
FireChickenProductivity/Mouse-Control-Chicken-Data\t0	My personal Mouse Control Chicken Data directory.	false	false	https://github.com/FireChickenProductivity/Mouse-Control-Chicken-Data
FireChickenProductivity/PersonalCommunityFork\t2	My old personal fork of the talon community repository before I decided to manage my fork through a GitHub fork. The original is here: https://github.com/talonhub/community	false	false	https://github.com/FireChickenProductivity/PersonalCommunityFork
FireChickenProductivity/PersonalTalonVoiceCodingSetup\t1	My personal programming setup. Not intended for general use but shared for anyone interested.	false	false	https://github.com/FireChickenProductivity/PersonalTalonVoiceCodingSetup
FireChickenProductivity/RandomTalon\t0	TalonVoice configuration for generating random characters.	false	false	https://github.com/FireChickenProductivity/RandomTalon
FireChickenProductivity/TalonHardSleep\t0	The hard sleep mode for Talon Voice requires consecutively saying talon wake to wakeup talon. This is no longer maintained in favor of the community deep sleep.	false	false	https://github.com/FireChickenProductivity/TalonHardSleep
FireChickenProductivity/TalonVoiceCodingSupplement\t1	Under construction talonvoice programming supplemental configuration for useful ideas deemed unsuitable for community. 	false	false	https://github.com/FireChickenProductivity/TalonVoiceCodingSupplement
FireChickenProductivity/TalonVoiceDesmosCommands\t1	Talon voice commands for working with Desmos calculators: work in progress.	false	false	https://github.com/FireChickenProductivity/TalonVoiceDesmosCommands
FireChickenProductivity/TalonVoiceDiagramDrawing\t3	Work in progress diagram drawing talon commands currently compatible with Vectr. Inkescape compatibility in development. Commands might undergo serious change and are presently primarily for my personal use.	false	false	https://github.com/FireChickenProductivity/TalonVoiceDiagramDrawing
FireChickenProductivity/TalonVoiceDictationSetup\t1	My personal set up for Talon's dictation mode but intended to be usable by others.	false	false	https://github.com/FireChickenProductivity/TalonVoiceDictationSetup
FireChickenProductivity/Talon-Voice-EquatIO-Commands\t0	Talon voice commands for dictating math into EquatIO.	false	false	https://github.com/FireChickenProductivity/Talon-Voice-EquatIO-Commands
FireChickenProductivity/Talon-Voice-Exam-Mode\t0	When the exam mode is active, it prevents many of the community repository commands and actions that you would not want to run accidentally during an exam from running and instead displays an error message if you try to run them.	false	false	https://github.com/FireChickenProductivity/Talon-Voice-Exam-Mode
FireChickenProductivity/Talon-Voice-multidimensional-clipboard\t7		false	false	https://github.com/FireChickenProductivity/Talon-Voice-multidimensional-clipboard
FireChickenProductivity/Talon-Voice-Unsupported-Editor-Programming\t0	Provides commands for programming in many editors that either do not support programming or editors that you do not have commands for working with specifically.	false	false	https://github.com/FireChickenProductivity/Talon-Voice-Unsupported-Editor-Programming
FireChickenProductivity/TerminalChicken\t3	Talon voice extension for controlling terminal programs with cursorless.	false	false	https://github.com/FireChickenProductivity/TerminalChicken
flomillot/my-talon\t0		false	false	https://github.com/flomillot/my-talon
